Model,Fold,Test R2,Test MAE,Test MSE,Fit Time,Score Time
FONN1,0,0.5803057786836374,0.5507874342193796,0.5499710757287847,8.10089635848999,0.006882429122924805
FONN2,0,0.5443226588791567,0.5652763507346463,0.5971236789856942,9.425453186035156,0.005143404006958008
FONN3,0,-3.3476966943422344,1.8463693013752296,5.697260782934345,7.089554071426392,0.0058901309967041016
