Model,Fold,Test R2,Test MAE,Test MSE,Fit Time,Score Time
FONN1,0,0.5734663543465053,0.5547986791469749,0.5589335187861619,86.75833892822266,0.04934239387512207
FONN2,0,0.5738853896812912,0.5471491783966544,0.5583844111212583,106.46281385421753,0.10240530967712402
FONN3,0,-3.3482844860876053,1.8622739326844198,5.698031030514814,76.68409824371338,0.012983083724975586
