Model,R² Score,MAE,MSE,Time (s)
TREENN1,0.5092158367321966,0.5894938087735119,0.6076142562806164,44.06771683692932
TREENN2,0.5468542390474533,0.548300286860383,0.5600965409185027,54.44152646064758
TREENN3,0.45999013802137834,0.6137076680102906,0.6714475357605967,146.53155274391173
FONN1,0.49334173764756384,0.6033842415203836,0.6323033474777299,108.31237859725952
FONN2,0.5185207570070096,0.5658015943899217,0.5934496251492553,89.88683075904846
FONN3,-5.048099479276518,2.129861626560543,7.415155963183939,115.04818730354309
PureMLP,0.680758612142608,0.4513375985399805,0.4016991646429554,32.1951789855957
