Model,R² Score,MAE,MSE,Time (s)
FONN1,0.5734663543465053,0.5547986791469749,0.5589335187861619,86.80768132209778
FONN2,0.5738853896812912,0.5471491783966544,0.5583844111212583,106.56521916389465
FONN3,-3.3482844860876053,1.8622739326844198,5.698031030514814,76.69708132743835
