Model,R² Score,MAE,MSE,Time (s)
TREENN1,0.5960345745501532,0.5213547037446343,0.501506951415984,69.36348662376405
TREENN2,0.5971965052100007,0.5090725881853689,0.4971825940683162,96.892409324646
TREENN3,0.48102013752159395,0.5938127053148057,0.6419819783344332,56.872479391098025
FONN1,0.5875523474054823,0.5273099588354752,0.5135612407920002,125.59738111495972
FONN2,0.57065348444657,0.5285019460666719,0.5307363776374692,132.84437832832336
FONN3,-4.6756787973063725,2.04376010806934,6.975902407618554,99.65685925483704
PureMLP,0.6425380868691403,0.4788031261346818,0.45701644677324726,130.54002695083616
